empleado_id,departamento,ubicacion,turno,tipo_incidente,gravedad,causa_raiz,area,fecha,hora,mes,anio,trimestre,dias_perdidos,es_registrable,es_lti
1491,Mantenimiento,Chubut - San Jorge,Nocturno,Tratamiento médico,2,Procedimiento inadecuado,Pozos / Drilling,2023-07-22,1,7,2023,Q3,0,1,0
1493,Mantenimiento,Chubut - San Jorge,Diurno,Casi accidente (near miss),0,Falla de equipo,Taller mecánico,2022-08-13,17,8,2022,Q3,0,0,0
1494,Mantenimiento,Chubut - San Jorge,Rotativo 14x14,Incapacidad permanente parcial,4,Condición climática,Transporte en ruta,2023-08-11,15,8,2023,Q3,75,1,0
1498,Mantenimiento,Chubut - San Jorge,Rotativo 14x14,Primeros auxilios,1,Falla de equipo,Tanques / Almacenamiento,2022-06-29,5,6,2022,Q2,0,0,0
1498,Mantenimiento,Chubut - San Jorge,Rotativo 14x14,Primeros auxilios,1,Falla de equipo,Transporte en ruta,2023-12-12,9,12,2023,Q4,0,0,0
1500,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Tratamiento médico,2,Acto inseguro,Área eléctrica,2023-05-02,16,5,2023,Q2,0,1,0
1500,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Casi accidente (near miss),0,Acto inseguro,Pozos / Drilling,2022-07-07,8,7,2022,Q3,0,0,0
1501,Mantenimiento,Mendoza - Cuyo,Rotativo 14x14,Casi accidente (near miss),0,Fatiga/turno extendido,Planta compresora,2024-09-17,19,9,2024,Q3,0,0,0
1501,Mantenimiento,Mendoza - Cuyo,Rotativo 14x14,Casi accidente (near miss),0,Procedimiento inadecuado,Planta compresora,2024-03-06,10,3,2024,Q1,0,0,0
1503,Mantenimiento,Mendoza - Cuyo,Rotativo 7x7,Casi accidente (near miss),0,Acto inseguro,Transporte en ruta,2023-02-02,6,2,2023,Q1,0,0,0
1504,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Tratamiento médico,2,Condición climática,Pozos / Drilling,2022-07-20,15,7,2022,Q3,0,1,0
1506,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Tiempo perdido (LTI),3,Falta de EPP,Área eléctrica,2022-02-05,2,2,2022,Q1,7,1,1
1506,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Tratamiento médico,2,Condición climática,Tanques / Almacenamiento,2022-03-29,21,3,2022,Q1,0,1,0
1507,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Tratamiento médico,2,Fatiga/turno extendido,Tanques / Almacenamiento,2024-07-30,11,7,2024,Q3,0,1,0
1508,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Casi accidente (near miss),0,Condición insegura,Tanques / Almacenamiento,2023-02-13,9,2,2023,Q1,0,0,0
1508,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Primeros auxilios,1,Falta de EPP,Oficina / Comedor,2023-11-26,16,11,2023,Q4,0,0,0
1509,Mantenimiento,Mendoza - Cuyo,Rotativo 14x14,Primeros auxilios,1,Fatiga/turno extendido,Tanques / Almacenamiento,2023-05-28,15,5,2023,Q2,0,0,0
1509,Mantenimiento,Mendoza - Cuyo,Rotativo 14x14,Primeros auxilios,1,Fatiga/turno extendido,Planta compresora,2024-05-19,2,5,2024,Q2,0,0,0
1513,Mantenimiento,Chubut - San Jorge,Rotativo 14x14,Casi accidente (near miss),0,Condición climática,Área eléctrica,2023-07-30,5,7,2023,Q3,0,0,0
1513,Mantenimiento,Chubut - San Jorge,Rotativo 14x14,Primeros auxilios,1,Falta de EPP,Tanques / Almacenamiento,2024-11-25,11,11,2024,Q4,0,0,0
1513,Mantenimiento,Chubut - San Jorge,Rotativo 14x14,Tiempo perdido (LTI),3,Acto inseguro,Oficina / Comedor,2024-03-25,18,3,2024,Q1,1,1,1
1514,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Tratamiento médico,2,Falta de EPP,Área eléctrica,2022-09-17,12,9,2022,Q3,0,1,0
1515,Mantenimiento,Chubut - San Jorge,Diurno,Casi accidente (near miss),0,Condición climática,Transporte en ruta,2024-12-30,11,12,2024,Q4,0,0,0
1516,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Tiempo perdido (LTI),3,Procedimiento inadecuado,Tanques / Almacenamiento,2023-05-19,14,5,2023,Q2,14,1,1
1517,Mantenimiento,Chubut - San Jorge,Nocturno,Casi accidente (near miss),0,Falta de EPP,Tanques / Almacenamiento,2024-12-08,7,12,2024,Q4,0,0,0
1517,Mantenimiento,Chubut - San Jorge,Nocturno,Incapacidad permanente parcial,4,Falta de EPP,Área eléctrica,2022-08-02,18,8,2022,Q3,61,1,0
1517,Mantenimiento,Chubut - San Jorge,Nocturno,Casi accidente (near miss),0,Procedimiento inadecuado,Pozos / Drilling,2023-08-23,15,8,2023,Q3,0,0,0
1518,Mantenimiento,Chubut - San Jorge,Diurno,Casi accidente (near miss),0,Condición insegura,Tanques / Almacenamiento,2022-07-28,9,7,2022,Q3,0,0,0
1518,Mantenimiento,Chubut - San Jorge,Diurno,Casi accidente (near miss),0,Falla de equipo,Transporte en ruta,2023-01-19,20,1,2023,Q1,0,0,0
1520,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Tiempo perdido (LTI),3,Procedimiento inadecuado,Pozos / Drilling,2024-03-05,16,3,2024,Q1,11,1,1
1521,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Tiempo perdido (LTI),3,Comunicación deficiente,Taller mecánico,2023-07-29,18,7,2023,Q3,7,1,1
1521,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Casi accidente (near miss),0,Falla de equipo,Pozos / Drilling,2022-11-01,12,11,2022,Q4,0,0,0
1521,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Primeros auxilios,1,Falla de equipo,Planta compresora,2024-02-24,15,2,2024,Q1,0,0,0
1522,Mantenimiento,Mendoza - Cuyo,Rotativo 7x7,Casi accidente (near miss),0,Condición climática,Tanques / Almacenamiento,2023-06-10,9,6,2023,Q2,0,0,0
1523,Mantenimiento,Mendoza - Cuyo,Nocturno,Primeros auxilios,1,Fatiga/turno extendido,Oficina / Comedor,2024-12-25,9,12,2024,Q4,0,0,0
1524,Mantenimiento,Salta - NOA,Nocturno,Casi accidente (near miss),0,Procedimiento inadecuado,Taller mecánico,2022-08-25,17,8,2022,Q3,0,0,0
1527,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Primeros auxilios,1,Falta de EPP,Oficina / Comedor,2023-05-14,0,5,2023,Q2,0,0,0
1527,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Primeros auxilios,1,Falta de EPP,Oficina / Comedor,2023-09-17,16,9,2023,Q3,0,0,0
1529,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Tratamiento médico,2,Comunicación deficiente,Planta compresora,2022-04-13,21,4,2022,Q2,0,1,0
1530,Mantenimiento,Chubut - San Jorge,Rotativo 7x7,Primeros auxilios,1,Acto inseguro,Oficina / Comedor,2024-11-16,16,11,2024,Q4,0,0,0
1530,Mantenimiento,Chubut - San Jorge,Rotativo 7x7,Incidente ambiental,2,Acto inseguro,Área eléctrica,2024-03-06,20,3,2024,Q1,0,1,0
1531,Mantenimiento,Mendoza - Cuyo,Rotativo 14x14,Primeros auxilios,1,Comunicación deficiente,Oficina / Comedor,2023-11-19,12,11,2023,Q4,0,0,0
1531,Mantenimiento,Mendoza - Cuyo,Rotativo 14x14,Tiempo perdido (LTI),3,Condición insegura,Planta compresora,2024-07-20,17,7,2024,Q3,5,1,1
1532,Mantenimiento,Chubut - San Jorge,Rotativo 7x7,Primeros auxilios,1,Condición climática,Área eléctrica,2022-06-05,15,6,2022,Q2,0,0,0
1532,Mantenimiento,Chubut - San Jorge,Rotativo 7x7,Tratamiento médico,2,Fatiga/turno extendido,Área eléctrica,2024-03-12,8,3,2024,Q1,0,1,0
1533,Mantenimiento,Salta - NOA,Rotativo 14x14,Casi accidente (near miss),0,Falla de equipo,Área eléctrica,2022-06-19,13,6,2022,Q2,0,0,0
1534,Mantenimiento,Chubut - San Jorge,Diurno,Casi accidente (near miss),0,Condición insegura,Pozos / Drilling,2023-10-26,10,10,2023,Q4,0,0,0
1536,Mantenimiento,Mendoza - Cuyo,Diurno,Primeros auxilios,1,Falla de equipo,Taller mecánico,2022-11-02,16,11,2022,Q4,0,0,0
1536,Mantenimiento,Mendoza - Cuyo,Diurno,Tratamiento médico,2,Fatiga/turno extendido,Taller mecánico,2023-04-27,18,4,2023,Q2,0,1,0
1536,Mantenimiento,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Comunicación deficiente,Taller mecánico,2024-09-16,9,9,2024,Q3,0,0,0
1537,Mantenimiento,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Falla de equipo,Oficina / Comedor,2024-03-22,20,3,2024,Q1,0,0,0
1537,Mantenimiento,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Falta de EPP,Pozos / Drilling,2022-10-08,18,10,2022,Q4,0,0,0
1540,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Tratamiento médico,2,Procedimiento inadecuado,Taller mecánico,2023-05-04,15,5,2023,Q2,0,1,0
1541,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Tratamiento médico,2,Falta de EPP,Área eléctrica,2022-10-18,19,10,2022,Q4,0,1,0
1542,Mantenimiento,Mendoza - Cuyo,Nocturno,Casi accidente (near miss),0,Acto inseguro,Tanques / Almacenamiento,2023-02-02,21,2,2023,Q1,0,0,0
1545,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Tratamiento médico,2,Fatiga/turno extendido,Área eléctrica,2023-05-02,17,5,2023,Q2,0,1,0
1546,Mantenimiento,Chubut - San Jorge,Rotativo 14x14,Casi accidente (near miss),0,Acto inseguro,Oficina / Comedor,2024-04-01,9,4,2024,Q2,0,0,0
1546,Mantenimiento,Chubut - San Jorge,Rotativo 14x14,Incapacidad permanente parcial,4,Acto inseguro,Área eléctrica,2023-11-14,11,11,2023,Q4,55,1,0
1548,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Primeros auxilios,1,Procedimiento inadecuado,Oficina / Comedor,2024-05-01,12,5,2024,Q2,0,0,0
1549,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Primeros auxilios,1,Condición insegura,Área eléctrica,2024-09-25,11,9,2024,Q3,0,0,0
1549,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Primeros auxilios,1,Condición insegura,Tanques / Almacenamiento,2022-05-13,5,5,2022,Q2,0,0,0
1550,Mantenimiento,Chubut - San Jorge,Nocturno,Tiempo perdido (LTI),3,Acto inseguro,Área eléctrica,2023-07-27,17,7,2023,Q3,1,1,1
1551,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 7x7,Casi accidente (near miss),0,Comunicación deficiente,Taller mecánico,2022-12-12,9,12,2022,Q4,0,0,0
1553,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 7x7,Casi accidente (near miss),0,Condición climática,Taller mecánico,2023-01-06,17,1,2023,Q1,0,0,0
1554,Mantenimiento,Mendoza - Cuyo,Rotativo 14x14,Tiempo perdido (LTI),3,Condición insegura,Oficina / Comedor,2023-05-10,18,5,2023,Q2,1,1,1
1554,Mantenimiento,Mendoza - Cuyo,Rotativo 14x14,Casi accidente (near miss),0,Falla de equipo,Planta compresora,2023-01-01,2,1,2023,Q1,0,0,0
1555,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Tratamiento médico,2,Procedimiento inadecuado,Planta compresora,2022-09-15,7,9,2022,Q3,0,1,0
1556,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Primeros auxilios,1,Condición insegura,Pozos / Drilling,2022-04-08,12,4,2022,Q2,0,0,0
1561,Transporte,Mendoza - Cuyo,Rotativo 14x14,Casi accidente (near miss),0,Procedimiento inadecuado,Oficina / Comedor,2022-07-26,19,7,2022,Q3,0,0,0
1562,Transporte,Neuquén - Vaca Muerta,Diurno,Casi accidente (near miss),0,Fatiga/turno extendido,Oficina / Comedor,2022-02-11,12,2,2022,Q1,0,0,0
1563,Transporte,Salta - NOA,Rotativo 14x14,Casi accidente (near miss),0,Acto inseguro,Planta compresora,2022-06-26,9,6,2022,Q2,0,0,0
1563,Transporte,Salta - NOA,Rotativo 14x14,Casi accidente (near miss),0,Procedimiento inadecuado,Tanques / Almacenamiento,2024-11-26,12,11,2024,Q4,0,0,0
1565,Transporte,Salta - NOA,Rotativo 14x14,Casi accidente (near miss),0,Procedimiento inadecuado,Taller mecánico,2022-03-14,13,3,2022,Q1,0,0,0
1565,Transporte,Salta - NOA,Rotativo 14x14,Tratamiento médico,2,Comunicación deficiente,Pozos / Drilling,2024-03-03,10,3,2024,Q1,0,1,0
1567,Transporte,Neuquén - Vaca Muerta,Rotativo 7x7,Casi accidente (near miss),0,Comunicación deficiente,Taller mecánico,2022-09-26,17,9,2022,Q3,0,0,0
1571,Transporte,Oficina Central BA,Rotativo 7x7,Casi accidente (near miss),0,Condición insegura,Oficina / Comedor,2024-03-11,15,3,2024,Q1,0,0,0
1571,Transporte,Oficina Central BA,Rotativo 7x7,Primeros auxilios,1,Falla de equipo,Tanques / Almacenamiento,2024-05-19,3,5,2024,Q2,0,0,0
1571,Transporte,Oficina Central BA,Rotativo 7x7,Casi accidente (near miss),0,Fatiga/turno extendido,Transporte en ruta,2024-11-03,13,11,2024,Q4,0,0,0
1573,Transporte,Mendoza - Cuyo,Nocturno,Primeros auxilios,1,Condición climática,Tanques / Almacenamiento,2023-10-19,2,10,2023,Q4,0,0,0
1573,Transporte,Mendoza - Cuyo,Nocturno,Primeros auxilios,1,Comunicación deficiente,Transporte en ruta,2023-03-18,8,3,2023,Q1,0,0,0
1574,Transporte,Chubut - San Jorge,Rotativo 7x7,Casi accidente (near miss),0,Comunicación deficiente,Planta compresora,2023-11-01,15,11,2023,Q4,0,0,0
1576,Transporte,Oficina Central BA,Nocturno,Casi accidente (near miss),0,Fatiga/turno extendido,Área eléctrica,2024-04-25,8,4,2024,Q2,0,0,0
1576,Transporte,Oficina Central BA,Nocturno,Casi accidente (near miss),0,Condición insegura,Oficina / Comedor,2022-10-21,11,10,2022,Q4,0,0,0
1577,Transporte,Neuquén - Vaca Muerta,Diurno,Casi accidente (near miss),0,Procedimiento inadecuado,Oficina / Comedor,2024-01-04,11,1,2024,Q1,0,0,0
1577,Transporte,Neuquén - Vaca Muerta,Diurno,Tiempo perdido (LTI),3,Fatiga/turno extendido,Taller mecánico,2024-01-06,12,1,2024,Q1,12,1,1
1580,Transporte,Salta - NOA,Rotativo 14x14,Tiempo perdido (LTI),3,Acto inseguro,Área eléctrica,2022-09-28,11,9,2022,Q3,8,1,1
1581,Transporte,Neuquén - Vaca Muerta,Rotativo 7x7,Primeros auxilios,1,Comunicación deficiente,Tanques / Almacenamiento,2022-04-26,11,4,2022,Q2,0,0,0
1581,Transporte,Neuquén - Vaca Muerta,Rotativo 7x7,Casi accidente (near miss),0,Acto inseguro,Área eléctrica,2024-09-12,14,9,2024,Q3,0,0,0
1582,Transporte,Neuquén - Vaca Muerta,Nocturno,Primeros auxilios,1,Falla de equipo,Pozos / Drilling,2024-04-07,7,4,2024,Q2,0,0,0
1583,Transporte,Mendoza - Cuyo,Diurno,Primeros auxilios,1,Acto inseguro,Oficina / Comedor,2023-03-10,9,3,2023,Q1,0,0,0
1584,Transporte,Salta - NOA,Diurno,Incapacidad permanente parcial,4,Condición climática,Tanques / Almacenamiento,2022-05-06,12,5,2022,Q2,90,1,0
1584,Transporte,Salta - NOA,Diurno,Casi accidente (near miss),0,Comunicación deficiente,Oficina / Comedor,2023-12-02,15,12,2023,Q4,0,0,0
1584,Transporte,Salta - NOA,Diurno,Casi accidente (near miss),0,Fatiga/turno extendido,Oficina / Comedor,2023-05-21,8,5,2023,Q2,0,0,0
1585,Transporte,Chubut - San Jorge,Rotativo 7x7,Casi accidente (near miss),0,Condición insegura,Oficina / Comedor,2023-07-21,4,7,2023,Q3,0,0,0
1587,Transporte,Salta - NOA,Rotativo 14x14,Casi accidente (near miss),0,Procedimiento inadecuado,Taller mecánico,2023-03-22,2,3,2023,Q1,0,0,0
1587,Transporte,Salta - NOA,Rotativo 14x14,Casi accidente (near miss),0,Procedimiento inadecuado,Oficina / Comedor,2024-12-18,16,12,2024,Q4,0,0,0
1587,Transporte,Salta - NOA,Rotativo 14x14,Primeros auxilios,1,Comunicación deficiente,Tanques / Almacenamiento,2022-10-24,9,10,2022,Q4,0,0,0
1588,Transporte,Chubut - San Jorge,Rotativo 14x14,Casi accidente (near miss),0,Condición insegura,Tanques / Almacenamiento,2023-07-27,10,7,2023,Q3,0,0,0
1591,Transporte,Mendoza - Cuyo,Rotativo 7x7,Fatalidad,5,Condición climática,Planta compresora,2022-05-17,12,5,2022,Q2,0,1,0
1593,Transporte,Chubut - San Jorge,Rotativo 14x14,Tiempo perdido (LTI),3,Fatiga/turno extendido,Pozos / Drilling,2023-03-04,13,3,2023,Q1,11,1,1
1593,Transporte,Chubut - San Jorge,Rotativo 14x14,Tiempo perdido (LTI),3,Fatiga/turno extendido,Oficina / Comedor,2022-06-21,18,6,2022,Q2,2,1,1
1593,Transporte,Chubut - San Jorge,Rotativo 14x14,Casi accidente (near miss),0,Acto inseguro,Planta compresora,2024-08-28,8,8,2024,Q3,0,0,0
1593,Transporte,Chubut - San Jorge,Rotativo 14x14,Primeros auxilios,1,Condición climática,Planta compresora,2022-11-04,22,11,2022,Q4,0,0,0
1593,Transporte,Chubut - San Jorge,Rotativo 14x14,Primeros auxilios,1,Falla de equipo,Taller mecánico,2023-06-10,9,6,2023,Q2,0,0,0
1594,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Procedimiento inadecuado,Transporte en ruta,2024-12-15,1,12,2024,Q4,0,0,0
1595,Transporte,Salta - NOA,Nocturno,Primeros auxilios,1,Procedimiento inadecuado,Área eléctrica,2024-10-31,12,10,2024,Q4,0,0,0
1596,Transporte,Salta - NOA,Rotativo 14x14,Casi accidente (near miss),0,Acto inseguro,Taller mecánico,2024-03-23,10,3,2024,Q1,0,0,0
1597,Transporte,Salta - NOA,Rotativo 14x14,Tiempo perdido (LTI),3,Fatiga/turno extendido,Área eléctrica,2023-10-28,22,10,2023,Q4,23,1,1
1597,Transporte,Salta - NOA,Rotativo 14x14,Incapacidad permanente parcial,4,Fatiga/turno extendido,Tanques / Almacenamiento,2022-01-09,16,1,2022,Q1,88,1,0
1597,Transporte,Salta - NOA,Rotativo 14x14,Tratamiento médico,2,Acto inseguro,Oficina / Comedor,2024-12-09,3,12,2024,Q4,0,1,0
1598,Transporte,Neuquén - Vaca Muerta,Rotativo 7x7,Casi accidente (near miss),0,Falta de EPP,Oficina / Comedor,2022-03-08,6,3,2022,Q1,0,0,0
1599,Transporte,Chubut - San Jorge,Nocturno,Fatalidad,5,Procedimiento inadecuado,Área eléctrica,2023-12-20,13,12,2023,Q4,0,1,0
1600,Transporte,Mendoza - Cuyo,Nocturno,Tratamiento médico,2,Condición climática,Pozos / Drilling,2024-01-18,6,1,2024,Q1,0,1,0
1603,Transporte,Mendoza - Cuyo,Diurno,Tratamiento médico,2,Falla de equipo,Planta compresora,2023-12-19,7,12,2023,Q4,0,1,0
1604,Transporte,Chubut - San Jorge,Nocturno,Incapacidad permanente parcial,4,Acto inseguro,Taller mecánico,2023-08-03,15,8,2023,Q3,76,1,0
1606,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Condición climática,Transporte en ruta,2022-11-09,9,11,2022,Q4,0,0,0
1607,Transporte,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Acto inseguro,Transporte en ruta,2024-04-24,11,4,2024,Q2,0,0,0
1608,Transporte,Mendoza - Cuyo,Diurno,Incidente ambiental,2,Falta de EPP,Transporte en ruta,2023-04-12,8,4,2023,Q2,0,1,0
1609,Transporte,Chubut - San Jorge,Rotativo 7x7,Tiempo perdido (LTI),3,Condición insegura,Oficina / Comedor,2023-08-22,10,8,2023,Q3,10,1,1
1609,Transporte,Chubut - San Jorge,Rotativo 7x7,Primeros auxilios,1,Condición climática,Área eléctrica,2022-02-19,6,2,2022,Q1,0,0,0
1610,Transporte,Mendoza - Cuyo,Diurno,Tiempo perdido (LTI),3,Falla de equipo,Tanques / Almacenamiento,2022-06-14,11,6,2022,Q2,4,1,1
1610,Transporte,Mendoza - Cuyo,Diurno,Primeros auxilios,1,Falla de equipo,Pozos / Drilling,2023-02-19,14,2,2023,Q1,0,0,0
1610,Transporte,Mendoza - Cuyo,Diurno,Primeros auxilios,1,Acto inseguro,Taller mecánico,2022-10-29,5,10,2022,Q4,0,0,0
1611,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Falta de EPP,Taller mecánico,2022-07-27,9,7,2022,Q3,0,0,0
1611,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Comunicación deficiente,Planta compresora,2024-10-07,13,10,2024,Q4,0,0,0
1611,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Procedimiento inadecuado,Oficina / Comedor,2022-10-22,21,10,2022,Q4,0,0,0
1611,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Condición insegura,Oficina / Comedor,2022-08-05,7,8,2022,Q3,0,0,0
1613,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Procedimiento inadecuado,Tanques / Almacenamiento,2022-05-22,9,5,2022,Q2,0,0,0
1614,Transporte,Neuquén - Vaca Muerta,Nocturno,Tratamiento médico,2,Comunicación deficiente,Taller mecánico,2024-02-05,9,2,2024,Q1,0,1,0
1614,Transporte,Neuquén - Vaca Muerta,Nocturno,Tratamiento médico,2,Fatiga/turno extendido,Área eléctrica,2023-05-18,15,5,2023,Q2,0,1,0
1615,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Tiempo perdido (LTI),3,Condición insegura,Taller mecánico,2024-12-29,20,12,2024,Q4,12,1,1
1615,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Primeros auxilios,1,Fatiga/turno extendido,Oficina / Comedor,2022-07-28,15,7,2022,Q3,0,0,0
1616,Transporte,Salta - NOA,Rotativo 7x7,Tratamiento médico,2,Falla de equipo,Taller mecánico,2024-12-08,8,12,2024,Q4,0,1,0
1616,Transporte,Salta - NOA,Rotativo 7x7,Primeros auxilios,1,Falta de EPP,Taller mecánico,2022-07-06,2,7,2022,Q3,0,0,0
1617,Transporte,Oficina Central BA,Rotativo 14x14,Casi accidente (near miss),0,Falta de EPP,Tanques / Almacenamiento,2024-04-14,21,4,2024,Q2,0,0,0
1619,Transporte,Neuquén - Vaca Muerta,Nocturno,Tratamiento médico,2,Falla de equipo,Tanques / Almacenamiento,2023-12-05,9,12,2023,Q4,0,1,0
1621,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Primeros auxilios,1,Condición insegura,Taller mecánico,2022-06-23,8,6,2022,Q2,0,0,0
1622,Transporte,Salta - NOA,Rotativo 14x14,Casi accidente (near miss),0,Condición insegura,Transporte en ruta,2023-07-05,12,7,2023,Q3,0,0,0
1622,Transporte,Salta - NOA,Rotativo 14x14,Tratamiento médico,2,Condición insegura,Transporte en ruta,2023-02-01,8,2,2023,Q1,0,1,0
1623,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Primeros auxilios,1,Falla de equipo,Transporte en ruta,2022-06-02,20,6,2022,Q2,0,0,0
1623,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Tratamiento médico,2,Falta de EPP,Área eléctrica,2022-01-20,13,1,2022,Q1,0,1,0
1624,Transporte,Salta - NOA,Rotativo 14x14,Incapacidad permanente parcial,4,Falta de EPP,Área eléctrica,2023-11-02,17,11,2023,Q4,107,1,0
1624,Transporte,Salta - NOA,Rotativo 14x14,Casi accidente (near miss),0,Falta de EPP,Oficina / Comedor,2023-05-23,7,5,2023,Q2,0,0,0
1624,Transporte,Salta - NOA,Rotativo 14x14,Tiempo perdido (LTI),3,Procedimiento inadecuado,Oficina / Comedor,2022-02-11,7,2,2022,Q1,1,1,1
1625,Transporte,Chubut - San Jorge,Rotativo 14x14,Casi accidente (near miss),0,Comunicación deficiente,Transporte en ruta,2024-09-28,19,9,2024,Q3,0,0,0
1626,Transporte,Neuquén - Vaca Muerta,Rotativo 7x7,Incidente ambiental,2,Comunicación deficiente,Área eléctrica,2022-02-18,8,2,2022,Q1,0,1,0
1626,Transporte,Neuquén - Vaca Muerta,Rotativo 7x7,Incapacidad permanente parcial,4,Comunicación deficiente,Tanques / Almacenamiento,2023-09-06,4,9,2023,Q3,42,1,0
1626,Transporte,Neuquén - Vaca Muerta,Rotativo 7x7,Primeros auxilios,1,Acto inseguro,Oficina / Comedor,2023-11-28,16,11,2023,Q4,0,0,0
1627,Transporte,Neuquén - Vaca Muerta,Nocturno,Tiempo perdido (LTI),3,Condición insegura,Oficina / Comedor,2024-03-12,16,3,2024,Q1,45,1,1
1628,Transporte,Oficina Central BA,Nocturno,Primeros auxilios,1,Acto inseguro,Área eléctrica,2023-09-28,10,9,2023,Q3,0,0,0
1628,Transporte,Oficina Central BA,Nocturno,Tratamiento médico,2,Falta de EPP,Oficina / Comedor,2024-02-29,23,2,2024,Q1,0,1,0
1629,Transporte,Mendoza - Cuyo,Nocturno,Casi accidente (near miss),0,Fatiga/turno extendido,Área eléctrica,2024-09-07,14,9,2024,Q3,0,0,0
1629,Transporte,Mendoza - Cuyo,Nocturno,Primeros auxilios,1,Condición insegura,Tanques / Almacenamiento,2022-08-29,10,8,2022,Q3,0,0,0
1630,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Incidente ambiental,2,Condición climática,Área eléctrica,2024-12-09,23,12,2024,Q4,0,1,0
1631,Transporte,Chubut - San Jorge,Diurno,Casi accidente (near miss),0,Condición insegura,Taller mecánico,2022-09-03,21,9,2022,Q3,0,0,0
1632,Transporte,Neuquén - Vaca Muerta,Rotativo 7x7,Casi accidente (near miss),0,Condición climática,Transporte en ruta,2022-04-07,18,4,2022,Q2,0,0,0
1633,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Primeros auxilios,1,Falta de EPP,Tanques / Almacenamiento,2023-09-24,12,9,2023,Q3,0,0,0
1633,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Primeros auxilios,1,Falta de EPP,Taller mecánico,2024-05-27,17,5,2024,Q2,0,0,0
1633,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Primeros auxilios,1,Condición insegura,Planta compresora,2022-08-07,14,8,2022,Q3,0,0,0
1634,Transporte,Neuquén - Vaca Muerta,Diurno,Casi accidente (near miss),0,Acto inseguro,Planta compresora,2022-03-26,11,3,2022,Q1,0,0,0
1635,Transporte,Oficina Central BA,Rotativo 14x14,Casi accidente (near miss),0,Fatiga/turno extendido,Pozos / Drilling,2022-03-05,18,3,2022,Q1,0,0,0
1635,Transporte,Oficina Central BA,Rotativo 14x14,Tratamiento médico,2,Acto inseguro,Pozos / Drilling,2023-01-07,10,1,2023,Q1,0,1,0
1635,Transporte,Oficina Central BA,Rotativo 14x14,Tratamiento médico,2,Falla de equipo,Transporte en ruta,2024-06-09,8,6,2024,Q2,0,1,0
1637,Transporte,Salta - NOA,Rotativo 7x7,Primeros auxilios,1,Fatiga/turno extendido,Pozos / Drilling,2023-02-26,8,2,2023,Q1,0,0,0
1639,Transporte,Neuquén - Vaca Muerta,Diurno,Tiempo perdido (LTI),3,Comunicación deficiente,Pozos / Drilling,2022-01-06,16,1,2022,Q1,1,1,1
